Park Lane,Yes,Multifamily Housing,One Park Lane,2210,427586,89.9,6,,"Multifamily Housing, Other, Parking",2006,2772.9,6.5,38419806.4,0.59,0.41,0,42.3,,Parcel IDs: 0602680150 0602680252 0602680250,,0602680150;0602680252,"2015, 2016, 2017, "
SH Building,Yes,Hotel,Seaport Lane,2210,335000,169.6,,,"Data Center, Hotel, Swimming Pool",1998,3657.4,10.9,56819490.2,0.478,0.522,0,43.1,,,,602679010,"2017, "
DFCI - Smith Building,Yes,Other,1 Jimmy Fund Way,2215,328204,547.2,,,"Other, Parking",1995,12142.9,37,179601704.2,0.202,0,0.489,74.7,,"Smith BuildingThe Smith Building contains a mix of space uses, primarily specialized medical research laboratories. DFCI has, and will continue to, reduced the buildings energy intensity through thoughtful investment in more efficient systems and practices when possible.",,401919000,"2014, 2015, 2016, 2017, "
10 Buick Street,Yes,Residence Hall/Dormitory,10 Buick Street,2215,384971,54.8,83,,Residence Hall/Dormitory,2000,1329.3,3.5,21092700.1,0.305,0.693,0,39.2,,,,2100401000,"2014, 2015, 2016, 2017, "
100 Ashford Street,Yes,Other - Stadium,100 Ashford Street,2215,96292,100.5,,,Other - Stadium,2002,656.5,6.8,9681813.2,0.454,0.546,0,3.7,,,,2100415000,"2014, 2015, 2016, 2017, "
100 Bay State Road,Yes,Office,100 Bay State Road,2215,123678,153.7,,,"Food Service, Office",2012,1311.5,10.6,19014691.5,0.491,0.51,0,33,,,,504028000,"2014, 2015, 2016, 2017, "
100 Jersey,Yes,Multifamily Housing,100 Jersey Street,2215,35000,7.2,,,Multifamily Housing,1988,21.6,0.6,252488,1,0,0,33.8,,,,504231000,"2017, "
10-18 Buswell Street,Yes,Multifamily Housing,10-18 Buswell Street,2215,66456,130.7,11,,Multifamily Housing,1924,484.8,7.3,8684714.6,0.084,0.916,0,65.5,,,,2100201000,"2014, 2015, 2016, 2017, "
1019 Commonwealth Avenue,Yes,Residence Hall/Dormitory,1019 Commonwealth Avenue,2215,77750,62.6,77,,Residence Hall/Dormitory,1977,329.7,4.2,4866474.1,0.453,0.547,0,29.9,,,,2100468000,"2014, 2015, 2016, 2017, "
Fenway Views Condominium,Yes,Multifamily Housing,"104, 106 &108 Peterborough Street, 51-67 Kilmarnock Street",2215,43281,110.7,11,,"Multifamily Housing, Parking",1990,314.9,7.3,4791012.1,0.39,0.61,0,78.9,,,,2100033010,"2015, 2016, 2017, "
Boston location,Yes,Urgent Care/Clinic/Other Outpatient,1055 Commonwealth Ave,2215,42650,,,,"Parking, Urgent Care/Clinic/Other Outpatient",1920,  ,,  ,0,0,0,,,,,2100473000,"2015, 2017, "
07588-Allston,Yes,Supermarket/Grocery Store,1065 Commonwealth Ave,2215,64485,296.7,27,,Supermarket/Grocery Store,1999,1462.8,22.7,19135715.4,0.722,0.278,0,21.3,,,,2100475000,"2014, 2015, 2016, 2017, "
Queensbury Condominiums,Yes,Multifamily Housing,107-111 Jersey St,2215,37148,49.6,96,,Multifamily Housing,1910,112.1,3,1842837.7,0.239,0.761,0,35.9,,,,504290000,"2017, "
Fenway Views Condominiums: 108 Peterborough,Yes,Multifamily Housing,108 Peterborough St,2215,60085,56.4,99,,Multifamily Housing,1990,192.9,3.2,3391188.4,0.117,0.883,0,57.1,,"""check basement area""",,2100033010,"2017, "
AMS Realty Trust,Yes,Mixed Use Property,1082 Commonwealth Avenue,2215,25737,86.3,80,,"Multifamily Housing, Restaurant",1920,131.9,5.1,2221464.4,0.194,0.806,0,49.3,,,,2101597000,"2017, "
109 Brookline Ave. - Ste # 602030,Yes,Office,109 BROOKLINE AVE,2215,305362,271.5,5,,"Office, Parking",1990,6768.6,22.2,82914338.8,0.882,0.118,0,15.5,,,,2100071000,"2014, 2015, 2016, 2017, "
109 Boylston Street Condominium,Yes,Multifamily Housing,1091 Boylston,2215,19161,141.2,16,,Multifamily Housing,1920,158.9,8.3,2705766.5,0.173,0.827,0,85.3,,,,504162000,"2017, "
Bobson Realty,Yes,Multifamily Housing,11 Queensbury St,2215,552721,0.3,,,Multifamily Housing,1930,10.9,0,162601.5,0.429,0.571,0,3,,"Estimated Square footage was used .Estimated Year built was used.Tax Parcel 0504241000",,504241000,"2016, 2017, "
West Fenway Elderly Housing (Fen Apts): Fen Apts (110 Peterborough St),Yes,Multifamily Housing,110 Peterborough St,2215,40752,51.7,91,,Multifamily Housing,1990,138.1,3.4,2105075.1,0.387,0.613,0,40.8,,,,2100033000,"2017, "
110-112 Cummington Street,Yes,College/University,110-112 Cummington Street,2215,48901,4.3,,,College/University,1923,11.1,0.2,209573.3,0,1,0,4,,,,2100277000,"2014, 2015, 2016, 2017, "
Fenmore Condominium,Yes,Multifamily Housing,"1109-1111 Boylston Street, 50, 52, 56, 60 and 64 Charlesgate East",2215,107517,113.2,57,,Multifamily Housing,1930,717.2,6.7,12175444.4,0.179,0.821,0,75.3,,,,504165000,"2015, 2016, 2017, "
111 Cummington Street (664-666 Comm. Ave),Yes,College/University,111 Cummington Street (664-666 Comm. Ave),2215,93831,315.1,,,College/University,1911,1848.7,19.7,29568552.4,0.291,0.709,0,11.6,,,,"2100282000, 504100000","2014, 2015, 2016, 2017, "
111 Park Drive,Yes,Multifamily Housing,111 Park Drive,2215,35000,51.6,,,Multifamily Housing,1920,134,3.8,1805301.5,0.002,0,0,37.7,,,,504272000,"2017, "
Lincoln Halls at Park Drive Condominium,Yes,Multifamily Housing,11-15 Park Drive,2215,53585,72.1,87,,Multifamily Housing,1920,223,4.2,3813458.3,0.166,0.834,0,35.5,,,,504213000,"2015, 2016, 2017, "
1140 Boylston Street,Yes,College/University,1140 Boylston Street,2215,66920,79.4,,,College/University,1920,403.4,6,5314240.2,0.705,0.295,0,7.7,,,,401755000,"2014, 2015, 2016, 2017, "
Massachusetts Historical Society,Yes,Museum,1154 Boylston Street,2215,48000,31779.9,,,Museum,1899,101322.5,2110.9,1525434627,0.001,0,0.999,4.6,,,,401754000,"2016, 2017, "
Boylston - 1163 Boylston Street,Yes,Multifamily Housing,1163 Boylston St,2215,174700,121.3,27,,Multifamily Housing,1920,1303.8,7.5,21182812.6,0.261,0.739,0,68,,"Boylston I & II 0504179000; 0504180000; 0504181000; 0504182000; 0504183000; 0504184000; 0504185000CBL does not accurately reflect the property area and only sites 1163 Boylston as required to report. This represents the full property accurately and includes the property addresses. ",,504178000,"2015, 2016, 2017, "
117 Park Drive,Yes,Multifamily Housing,117 Park Drive,2215,35000,46.3,,,Multifamily Housing,1920,120.5,3.4,1621990.2,0.005,0,0,34.3,,,,504273000,"2017, "
"Boylston Street, LLC",Yes,Multifamily Housing,1197-1209 Boylston Street,2215,78306,36.5,100,,Multifamily Housing,1920,188.9,2.4,2859517.1,0.4,0.6,0,5352,,,,"504185000, 504186000, 504187000","2017, "
120 Ashford Street,Yes,Distribution Center,120 Ashford Street,2215,65198,119.2,10,,"Distribution Center, Office, Parking",1958,494.5,7.6,7768569.6,0.326,0.674,0,5.6,,,,2100414000,"2014, 2015, 2016, 2017, "
Mountfort Place Condo Trust,Yes,Multifamily Housing,120 Mountfort Street,2215,35800,59.9,49,,Multifamily Housing,2005,152.2,4.3,2145562.4,0.551,0.449,0,37.2,,,,2100256000,"2017, "
Residence Inn Boston Back Bay Fenway,Yes,Hotel,125 Brookline Ave,2215,152929,,,,"Hotel, Parking, Swimming Pool",2013,  ,,  ,0,0,0,,,,,2100072000,"2017, "
Fenway By The Park Condominium,Yes,Multifamily Housing,125-131 Park Drive,2215,100,81.4,87,,Multifamily Housing,1950,236.3,4.8,4001710.2,0.184,0.817,0,23308,,,,504275000,"2015, 2016, 2017, "
1255 Boylston Street,Yes,Mixed Use Property,1255 Boylston Street,2215,32835,63.8,48,,"Office, Retail Store",1950,179,5.5,2094630.2,1,0,0,2.7,,,,504206000,"2016, 2017, "
126 Brookline Ave,Yes,Mixed Use Property,126 Brookline Ave,2215,61406,252.2,1,,"Office, Retail Store",1920,1025.9,16.7,15484214.6,0.407,0.593,0,82.6,,,,504328000,"2016, 2017, "
The Verb Hotel,Yes,Hotel,1271 Boylston St,2215,34509,155.3,4,,"Hotel, Swimming Pool",1959,350.4,10.2,5357566.8,0.521,0.479,0,96.6,,,,504208000,"2017, "
The Viridian,Yes,Multifamily Housing,1282 Boylston Street,2215,272845,94.5,2,,"Multifamily Housing, Parking, Retail Store",2014,2020.7,7.4,25777362.1,0.782,0.218,0,31,,This property was under construction in 2013 and 2014.  The first tenant moved in 5/1/2015.,,504225000,"2015, 2016, 2017, "
1295 Boylston - Ste# 535088,Yes,Office,1295 BOYLSTON ST,2215,130751,180,10,,"Office, Parking, Retail Store",1990,1810.6,13.8,23532683.3,0.737,0.263,0,7.2,,,,504210010,"2014, 2015, 2016, 2017, "
VanNess,Yes,Mixed Use Property,1325-1341 Boylston Street,2215,647365,92.8,60,,"Multifamily Housing, Office, Parking, Retail Store",2015,4719.9,7.3,60093364.4,0.787,0.213,0,11.8,,,,504322010,"2016, 2017, "
Harvard Vanguard Medical Associates,Yes,Medical Office,133 brookline Ave,2215,278667,192.7,,,"Data Center, Medical Office, Parking",1900,3809.2,13.7,53692287.7,0.552,0.448,0,614,,,,2100074000,"2014, 2015, 2016, 2017, "
"1330 Boylston Street Properties, LLC",Yes,Multifamily Housing,1330 Boylston Street,2215,350714,58.5,,,"Multifamily Housing, Office, Parking, Retail Store",2008,1436.5,4.1,20504167.7,0.524,0.476,0,38.9,,Parcel ID 0504314014,,504314014,"2015, 2016, 2017, "
137 Park Drive - Gilbert Realty Trust,Yes,Multifamily Housing,137 Park Drive,2215,31092,2.1,100,,Multifamily Housing,1926,5.7,0.2,66791.8,0.992,0.008,0,3.8,,,,504277000,"2017, "
140 Bay State Road,Yes,Residence Hall/Dormitory,140 Bay State Road,2215,128887,83.4,68,,Residence Hall/Dormitory,1958,657.9,5.1,10743306.3,0.251,0.749,0,42.7,,,,504003000,"2014, 2015, 2016, 2017, "
100 Monmouth St LLC,Yes,Parking,142-146 St Mary's St,2215,47904,,,,Parking,1920,15.5,,202483.5,1,0,0,,,,,2100115000,"2017, "
143 Park Drive - Gilbert Realty Trust,Yes,Multifamily Housing,143 Park Drive,2215,33492,86.3,89,,Multifamily Housing,1926,215.3,6.4,2891994.3,0.027,0.004,0,8.7,,,,504278000,"2017, "
150 Mass Ave,Yes,College/University,150 Mass Ave,2215,216000,105.2,,,College/University,1900,1554.9,7.2,22717635.9,0.474,0.526,0,35.2,,,,"401372001, 401372000","2014, 2016, 2017, "
136 Mass Ave,Yes,College/University,150 Mass Ave,2215,36500,17.8,,,College/University,1900,55.5,1.5,649521.6,1,0,0,35.4,,,,401373001,"2016, 2017, "
Campus Center and Student Residence,Yes,Residence Hall/Dormitory,150 Riverway,2215,58000,102.9,83,,Residence Hall/Dormitory,2008,317,5.5,5967837.8,0,1,0,38.9,,,,402000000,"2015, 2016, 2017, "
Audubon Park Condo Trust,Yes,Multifamily Housing,16 Miner St,2215,84310,33.9,86,,Multifamily Housing,2007,208.8,2.5,2856283.4,0.618,0.382,0,15.1,,,,2100167000,"2015, 2016, 2017, "
160 Mass Ave,Yes,Residence Hall/Dormitory,160 Mass Ave,2215,176000,112.9,28,,Residence Hall/Dormitory,2013,1370,7.8,19878091.5,0.489,0.511,0,44.8,,,,401312000,"2014, 2015, 2016, 2017, "
Riverway House,Yes,Residence Hall/Dormitory,160-162 Riverway,2215,36940,52.2,88,,Residence Hall/Dormitory,1910,129.5,3.5,1927591.4,0.435,0.565,0,23.7,,,,402000000,"2015, 2016, 2017, "
Trilogy,Yes,Multifamily Housing,170 Brookline Avenue,2215,142773,60.5,31,,Multifamily Housing,2006,616.1,4.3,8632979.4,0.564,0.436,0,43,,"Boston Data170 BROOKLINE AVEParcel 2100051018	Harvard DataRoot 06101	Trilogy _ 170 Brookline Ave.HUH",,2100051018,"2015, 2016, 2017, "
ARTS ACADEMY,Municipal ,K-12 School,174 Ipswich St.,2215,129800,65.3,68,,K-12 School,1998,536.2,4.1,8480636.8,0.313,0.687,0,,,,,504189000,"2016, 2017, "
Activities Building,Yes,College/University,180 Riverway,2215,98044,57.3,,,College/University,1967,434.5,4.4,5613652.9,0.751,0.249,0,24.3,,,,402000000,"2014, 2015, 2016, 2017, "
2 Cummington Street (23-25 Blandford Street),Yes,Laboratory,2 Cummington Street (23-25 Blandford Street),2215,61754,134.7,,,Laboratory,1905,590.5,9.6,8317673.8,0.553,0.447,0,11.6,,,,2100295000,"2014, 2015, 2016, 2017, "
Our Lady's Guild House,Yes,Multifamily Housing,20 Charlesgate West,2215,58320,74.6,89,,Multifamily Housing,1899,238.6,4.1,4353343.4,0.052,0.948,0,46.6,,,,503917001,"2017, "
20-28 Cummington Street (24 Cummington St),Yes,Laboratory,20-28 Cummington Street (24 Cummington St),2215,188575,386.6,,,Laboratory,1983,5102,27.1,72894793.2,0.522,0.478,0,67.1,,,,2100288000,"2014, 2015, 2016, 2017, "
Shattuck Intêl House,Yes,Multifamily Housing,203 Park Drive,2215,60077,56.7,93,"2016, 2015, 2014, 2013, 2012, 2006",Multifamily Housing,1920,212,3.5,3406692.6,0.282,0.718,0,24.8,,,,2100005010,"2014, 2015, 2016, 2017, "
Peabody Hall,Yes,Residence Hall/Dormitory,210 Riverway,2215,60656,79.7,80,,Residence Hall/Dormitory,1910,295.7,4.9,4831605.2,0.25,0.75,0,8.9,,,,401998000,"2015, 2016, 2017, "
213-217 Bay State Road,Yes,Worship Facility,213-217 Bay State Road,2215,130204,27.4,,,Worship Facility,2003,249.5,1.9,3569253.4,0.519,0.481,0,3.5,,,,504079000,"2014, 2015, 2016, 2017, "
PHS-BWH-Boston Lying In,Yes,Outpatient Rehabilitation/Physical Therapy,221 Longwood Avenue,2215,247418,385.2,,,Outpatient Rehabilitation/Physical Therapy,1930,6306.1,25.5,95300615.7,0.262,0,0.427,40.3,,,,401845000,"2014, 2015, 2016, 2017, "
22-24 Buswell Street,Yes,Multifamily Housing,22-24 Buswell Street,2215,35036,60,93,,Multifamily Housing,1914,121.4,3.5,2101919.8,0.143,0.857,0,42.3,,,,"2100199000, 2100200000","2014, 2015, 2016, 2017, "
Park Associates,Yes,Multifamily Housing,231 Park Drive,2215,58002,90.7,77,,Multifamily Housing,1920,299.6,5.2,5263090.5,0.118,0.882,0,61.7,,,,2100029000,"2015, 2016, 2017, "
233 Bay State Road,Voluntary,Other,233 Bay State Road,2215,19300,76.2,,,College/University,1968,107.2,5.6,1471333.3,0.611,0.389,0,5.4,,LEED Project Number 1000023830,,2100356000,"2015, 2016, 2017, "
Peterborough Gardens Condo,Yes,Multifamily Housing,24 and 30 Peterborough Street,2215,24432,98.2,73,,Multifamily Housing,1987,136.6,5.6,2398159.6,0.119,0.881,0,48.7,,,,504236000,"2017, "
25 Buick Street,Yes,Office,25 Buick Street,2215,96215,220,14,,"Office, Parking",1928,1332,13.8,21162762.6,0.304,0.696,0,10.7,,,,2100400000,"2014, 2015, 2016, 2017, "
25 Park Drive,Yes,Multifamily Housing,25 Park Drive,2215,26150,5.6,100,,Multifamily Housing,1960,12.6,0.5,147111.8,1,0,0,,,,,504238000,"2016, 2017, "
260-266 Huntington Avenue,Yes,Performing Arts,260-266 Huntington Avenue,2215,50266,69.3,,,Performing Arts,1924,238.6,4.7,3484312,0.476,0.524,0,16,,,,402290000,"2014, 2015, 2016, 2017, "
264-270 Comm Ave,Yes,College/University,262-270 Comm Ave,2215,60170,75.8,,,College/University,1900,274,4.6,4559262.5,0.216,0.784,0,23.8,,This is a dormitory building. ,,"503192000, 503193000","2016, 2017, "
264-270 Bay State Road,Yes,Office,264-270 Bay State Road,2215,65016,340.7,7,,Office,1913,1223.1,18.8,22151452.2,0.065,0.935,0,26.5,,,,2100360000,"2014, 2015, 2016, 2017, "
Babcock Tower,Yes,Multifamily Housing,270 Babcock Street,2215,155384,79.7,15,,"Multifamily Housing, Parking",1972,942.3,6.1,12388448,0.71,0.29,0,49.8,,,,2100470000,"2015, 2016, 2017, "
273-277 Babcock Street,Yes,Residence Hall/Dormitory,273-277 Babcock Street,2215,451494,75.4,52,,Residence Hall/Dormitory,1963,2303.6,5.1,34040641.4,0.45,0.55,0,37,,,,2100402000,"2014, 2015, 2016, 2017, "
278-286 Babcock Street,Yes,Parking,278-286 Babcock Street,2215,67992,13.5,,,Parking,1991,78.4,1.2,917383.3,1,0,0,30.9,,,,2100479000,"2014, 2015, 2016, 2017, "
Boylston 1078 LP,Yes,Mixed Use Property,2-8 Hemenway Street,2215,41250,6.1,100,,"Convenience Store without Gas Station, Multifamily Housing, Office, Restaurant",1899,21.6,0.5,252213.5,1,0,0,93,,,,401384000,"2017, "
"285 Babcock, Case Center",Yes,Indoor Arena,"285 Babcock, Case Center",2215,131857,294.2,,,Indoor Arena,1972,2556.2,19.4,38795194.6,0.395,0.605,0,126.5,,Shares electric meter with 273-277 Babcock Street,,2100402000,"2014, 2015, 2016, 2017, "
Fenway Studios,Yes,Other - Lodging/Residential,30 Ipswich Street ,2215,66000,51.9,,,Other,1990,186.3,2.8,3426418.5,0.039,0.961,0,12.1,,,,504174000,"2017, "
300 Babcock Street,Yes,College/University,300 Babcock Street,2215,88000,62.8,,,College/University,1986,362.2,4.1,5526473.5,0.384,0.616,0,3.4,,,,2100412001,"2014, 2015, 2016, 2017, "
30-38 Cummington Street,Yes,Laboratory,30-38 Cummington Street,2215,36563,213.1,,,Laboratory,1917,539.1,14.7,7792254.8,0.497,0.503,0,37,,,,2100287000,"2014, 2015, 2016, 2017, "
Queensberry Place Condominium,Yes,Multifamily Housing,31-35 Queensberry Street,2215,80000,,,,Multifamily Housing,1901,  ,,  ,0,0,0,14.7,,,,504245000,"2017, "
33 Harry Agganis Way,Yes,Residence Hall/Dormitory,33 Harry Agganis,2215,399578,82.9,59,,Residence Hall/Dormitory,2008,2282.5,5.7,33120300.4,0.489,0.511,0,30.7,,,,2100401000,"2014, 2015, 2016, 2017, "
BIDMC East && West Campus,Yes,Hospital (General Medical & Surgical),330 Brookline Ave.,2215,2497517,329.8,21,,"Hospital (General Medical & Surgical), Laboratory, Parking",1975,57520.7,23,823580613,0.269,0.004,0.449,28.4,,"East & West Campus building meter data is combined.// BIDMC is reporting on Parcel ID 0401944000 which BIDMC owns (not NEDH Corp as per Boston Assessing Dept records). The parcel contains several buildings and is part of the West Campus.// BIDMCês energy use/SF and Energy Star score reflect our energy intensive patient care and substantial lab research uses that have fresh air needs that drive up Btu/sf. BIDMC buys energy products from a district combined heat and power plant; such cogen energy savings is not reflected in this energy reporting platform. While new medical equipment and higher intensity clinical uses tend to increase hospital energy needs incrementally, BIDMC invests hundreds of thousands of dollars annually on energy savings projects (excluding LDC incentives). Due to projects undertaken since 2004, BIDMC saves  95,020 million Btu and 2,200 KCF of water a year.  For more information see the Green Ribbon Commission at http://www.greenribboncommission.org/health-care.",http://www.emmanuel.edu/discover-emmanuel/campus/sustainability/campus-initiatives.html,0401862000 0401861000 0401944000 0401954000 0401964001 0401942000,"2014, 2015, 2016, 2017, "
DFCI - Jimmy Fund Building,Yes,Other,35 Binney Street,2215,101514,639.4,,,Other,1952,4482.9,44.2,64910929.7,0.24,0,0.483,61.1,,"Jimmy Fund BuildingThe Jimmy Fund Building contains a variety of space uses, including medical research laboratories, and clinic space.  DFCI has, and will continue to, reduced the buildings energy intensity through thoughtful investment in more efficient systems and practices when possible.",,401898000,"2014, 2015, 2016, 2017, "
3-5 Cummington Street (616-620 Comm. Ave.),Yes,Laboratory,3-5 Cummington Street (616-620 Comm. Ave.),2215,149118,166.3,,,Laboratory,1913,1689.3,11.3,24798863,0.464,0.536,0,16.9,,,,2100350000,"2014, 2015, 2016, 2017, "
Longwood Center,Yes,Laboratory,360 Longwood Ave,2215,413799,254.8,,,"Laboratory, Parking",2014,6839.2,16.5,105434807,0.358,0.634,0,14.2,,,,401967010,"2017, "
Peterborough Housing: 36-46 Peterborough,Yes,Multifamily Housing,36-46 Peterborough Street,2215,57061,93.3,100,,Multifamily Housing,1978,397.7,7,5322909.9,0.128,0.044,0,70.3,,"Building split up over four parcel ID #'s 504232000; 504233000; 504234000; 504235000 Per the city instruction 3/30/17: The ideal is to always go for reporting buildings as separate entries in Portfolio Manager. If they have multiple parcel numbers, than just list all of the parcel numbers in the _Boston Energy Reporting ID” section with a comma in between However if you have multiple separate buildings that all share energy use and have joint meters that can't be separated, it gets more complicated. If it seems reasonable and appropriate, than we usually ask that the total energy/water use is divided up between the different buildings by square footage and each building be reported separately with that noted in comments section.In this case, as these buildings are all residential usage, I would say take whatever joint meters they have and divy out the energy usage by a ratio of square footage. ",,504232000; 504233000; 504234000; 504235000,"2017, "
The Eliot Hotel,Yes,Hotel,370 Commonwealth avenue,2215,72950,1.3,100,,Hotel,1925,8.4,0.1,98246.2,1,0,0,5.5,,,,503800000,"2014, 2015, 2016, 2017, "
Windsor Place Condominium,Yes,Multifamily Housing,"388, 390 and 396 Commonwealth Avenue",2215,120295,76.5,60,,"Multifamily Housing, Office",1897,611.4,5.1,9203381.1,0.412,0.588,0,36.1,,,,503810000,"2015, 2016, 2017, "
